loan_id,account_id,loan_date,amount,duration,payments,status,account_id,district_id,frequency,dt,disp_id,type,client_id,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,account_id,sum_of_credits_before_loan,sum_of_withdrawals_before_loan,MIN_balance_before_loan,MAX_balance_before_loan,num_times_balance_below_100,avg_balance_30days_before_loan,avg_amount_before_loan
5973,4784,1997-11-24,219456,48,4572.00,C,4784,46,POPLATEK MESICNE,1997-08-08,5774,OWNER,5774,Female,1960-01-15,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.50,8369,1.79,2.31,117,2854,2618,4784,118724,118724,400,77124,0,64194.0000,14574.9091
5976,4794,1997-12-27,465504,48,9698.00,D,4794,72,POPLATEK MESICNE,1996-12-18,5788,OWNER,5788,Male,1962-05-04,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,4794,228254,228254,1100,49947,0,21849.9000,5107.3837
5977,4803,1997-02-25,59136,48,1232.00,C,4803,26,POPLATEK MESICNE,1996-06-08,5801,OWNER,5801,Female,1979-12-10,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.00,10787,2.64,3.09,131,6041,6261,4803,62999,62999,6620,32573,0,18236.5000,2346.7955
5980,4825,1995-08-18,21396,12,1783.00,A,4825,15,POPLATEK MESICNE,1994-06-04,5826,OWNER,5826,Male,1968-09-09,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,4825,193525,193525,1000,46849,0,32143.8333,4644.5000
5988,4851,1996-08-22,141648,24,5902.00,A,4851,52,POPLATEK MESICNE,1996-02-04,5858,OWNER,5858,Male,1952-07-17,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,4851,171312,171312,200,123310,0,77479.5000,14106.2222
5989,4852,1996-03-04,213300,36,5925.00,C,4852,47,POPLATEK MESICNE,1995-04-13,5860,OWNER,5860,Male,1964-04-22,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,4852,123705,123705,400,42444,0,25554.3333,3730.2542
5991,4858,1998-07-27,335184,48,6983.00,D,4858,67,POPLATEK MESICNE,1997-06-21,5866,OWNER,5866,Female,1978-04-03,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.10,8110,5.77,6.55,109,3244,3079,4858,591107,591107,-6653,100571,1,11966.5000,13247.8864
5992,4863,1997-03-18,76080,12,6340.00,A,4863,5,POPLATEK MESICNE,1996-03-12,5873,OWNER,5873,Female,1979-04-06,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,4863,499212,499212,300,103810,0,62246.0000,11450.6543
5997,4894,1993-11-04,117024,24,4876.00,A,4894,14,POPLATEK MESICNE,1993-06-20,5911,OWNER,5911,Male,1935-10-03,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.80,10045,1.42,1.71,135,6604,6295,4894,118394,118394,800,76985,0,61054.6667,14122.6154
5999,4907,1996-01-03,98832,48,2059.00,C,4907,42,POPLATEK MESICNE,1994-02-06,5928,OWNER,5928,Female,1970-09-10,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.10,8388,2.41,2.94,87,1658,1668,4907,401402,401402,500,63095,0,30156.4000,4382.1469
6004,4937,1994-07-23,143904,24,5996.00,A,4937,12,POPLATEK MESICNE,1993-02-20,5965,OWNER,5965,Male,1951-04-10,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,4937,658169,658169,700,134571,0,59435.4286,9194.3022
6006,4948,1996-11-15,359760,60,5996.00,C,4948,43,POPLATEK MESICNE,1995-07-29,5977,OWNER,5977,Male,1979-05-31,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.30,9425,1.72,2.50,125,4085,3891,4948,213956,213956,900,127808,0,25633.1667,8082.3750
6007,4949,1997-08-30,289920,48,6040.00,C,4949,33,POPLATEK MESICNE,1996-10-14,5978,OWNER,5978,Female,1944-01-27,33,Decin,north Bohemia,133777,24,17,7,3,11,84.70,8705,5.75,7.61,116,4650,4859,4949,400934,400934,400,118790,0,57948.4000,16606.8667
6010,4969,1997-03-06,150180,60,2503.00,C,4969,60,POPLATEK TYDNE,1996-08-19,6001,OWNER,6001,Male,1937-05-01,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,4969,154739,154739,200,92465,0,74889.6000,14390.5000
6011,4981,1996-11-28,179328,48,3736.00,C,4981,54,POPLATEK MESICNE,1996-01-22,6015,OWNER,6015,Male,1973-11-21,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,4981,250370,250370,200,81615,0,47056.6667,8935.8654
6012,4994,1996-08-03,258444,36,7179.00,C,4994,1,POPLATEK TYDNE,1996-01-11,6033,OWNER,6033,Male,1966-05-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,4994,96392,96392,600,61790,0,48047.0000,8680.7500
6013,4995,1996-02-03,128988,36,3583.00,D,4995,20,POPLATEK TYDNE,1994-08-01,6034,OWNER,6034,Male,1939-08-15,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.40,8547,2.65,3.64,120,1563,1542,4995,314911,314911,-36,78193,1,18301.0000,7562.6829
6014,4999,1997-05-18,165168,36,4588.00,C,4999,1,POPLATEK MESICNE,1996-02-12,6039,OWNER,6039,Female,1958-07-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,4999,442629,442629,300,87236,0,29846.2222,8861.8557
6015,5001,1996-11-09,110112,24,4588.00,A,5001,53,POPLATEK MESICNE,1995-12-15,6042,OWNER,6042,Male,1963-10-12,53,Blansko,south Moravia,107911,88,33,6,2,7,50.90,8240,2.53,3.56,99,1850,1903,5001,760052,760052,700,135658,0,94773.9091,17234.7439
6019,5033,1996-07-25,11400,12,950.00,A,5033,54,POPLATEK MESICNE,1995-08-03,6077,OWNER,6077,Female,1980-04-30,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,5033,107627,107627,300,39514,0,30146.7778,2434.2597
6027,5066,1996-02-10,61656,24,2569.00,B,5066,13,POPLATEK TYDNE,1995-08-27,6115,OWNER,6115,Female,1953-12-25,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.30,8598,2.77,3.26,123,1597,1875,5066,125896,125896,400,89257,0,49482.0000,16008.0000
6028,5072,1997-02-09,317520,60,5292.00,C,5072,6,POPLATEK MESICNE,1996-04-12,6122,OWNER,6122,Female,1968-02-16,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.50,8546,2.95,4.02,126,2640,3120,5072,266951,266951,1100,82886,0,52064.6667,6783.9041
6037,5118,1997-05-04,53232,48,1109.00,C,5118,72,POPLATEK MESICNE,1995-08-05,6175,OWNER,6175,Male,1964-05-17,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,5118,222893,222893,1100,49865,0,35179.4286,2734.5267
6038,5120,1994-08-10,323472,48,6739.00,A,5120,1,POPLATEK MESICNE,1993-06-21,6178,OWNER,6178,Female,1940-10-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,5120,388618,388618,200,119934,0,66591.1429,12422.0702
6043,5126,1996-01-11,20352,48,424.00,C,5126,58,POPLATEK MESICNE,1995-04-03,6185,OWNER,6185,Female,1948-03-05,58,Jihlava,south Moravia,109164,98,16,6,1,4,63.60,8757,3.38,3.95,96,2212,2471,5126,97275,97275,400,44428,0,29116.0000,3609.7917
6044,5133,1998-01-27,57060,12,4755.00,C,5133,68,POPLATEK TYDNE,1996-12-08,6196,OWNER,6196,Male,1943-03-09,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,5133,442841,442841,900,103606,0,73829.7857,9409.7326
6052,5164,1998-03-23,22356,36,621.00,C,5164,5,POPLATEK MESICNE,1997-05-13,6235,OWNER,6235,Male,1940-04-04,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,5164,88528,88528,6392,37213,0,18544.3333,2960.0926
6054,5180,1998-07-16,58764,12,4897.00,C,5180,54,POPLATEK MESICNE,1997-02-24,6255,OWNER,6255,Female,1946-01-01,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,5180,185109,185109,700,71290,0,50788.3750,9266.0882
6055,5181,1997-04-28,399120,60,6652.00,C,5181,75,POPLATEK MESICNE,1996-02-03,6257,OWNER,6257,Female,1942-08-20,75,Prerov,north Moravia,138032,67,30,4,2,5,64.60,8819,5.38,5.66,99,4063,4505,5181,264548,264548,300,85656,0,22086.5000,8508.6000
6059,5196,1997-12-28,79824,12,6652.00,A,5196,13,POPLATEK TYDNE,1997-06-29,6275,OWNER,6275,Male,1956-12-30,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.30,8598,2.77,3.26,123,1597,1875,5196,243075,243075,300,121593,0,35343.3333,14454.1935
6063,5213,1996-04-25,320976,48,6687.00,D,5213,1,POPLATEK MESICNE,1995-08-18,6299,OWNER,6299,Male,1936-08-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,5213,400580,400580,1000,130775,0,56018.7500,15093.9800
6064,5215,1994-08-04,14628,12,1219.00,A,5215,55,POPLATEK MESICNE,1993-07-01,6301,OWNER,6301,Female,1949-03-08,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,5215,226199,226199,200,52185,0,36099.6667,4093.0980
6066,5228,1994-07-11,173808,24,7242.00,A,5228,77,POPLATEK PO OBRATU,1993-06-23,6317,OWNER,6317,Female,1957-01-27,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.50,8909,4.01,5.56,113,3460,3590,5228,699589,699589,1000,134417,0,63335.3750,17396.6000
6072,5256,1994-05-10,193968,36,5388.00,A,5256,72,POPLATEK PO OBRATU,1993-10-25,6349,OWNER,6349,Male,1972-12-03,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,5256,286179,286179,800,120567,0,84712.0909,16951.0000
6073,5263,1996-11-12,276300,60,4605.00,C,5263,64,POPLATEK MESICNE,1995-07-14,6359,OWNER,6359,Male,1976-07-06,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,5263,156609,156609,500,40755,0,29966.8333,3104.8261
6075,5267,1997-11-26,129312,24,5388.00,D,5267,4,POPLATEK MESICNE,1996-01-12,6363,OWNER,6363,Female,1973-10-20,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.40,9753,4.64,5.05,109,5244,5892,5267,988728,988728,-8657,116312,7,58330.2500,12539.1184
6076,5269,1997-02-02,117420,60,1957.00,C,5269,49,POPLATEK MESICNE,1996-07-04,6366,OWNER,6366,Male,1966-02-21,49,Semily,east Bohemia,75685,31,28,5,1,9,60.80,8208,1.89,2.26,155,1660,2123,5269,160491,160491,500,68585,0,31964.0000,6894.0000
6077,5270,1993-11-22,79608,24,3317.00,A,5270,44,POPLATEK MESICNE,1993-01-13,6367,OWNER,6367,Male,1970-04-28,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.00,8254,2.79,3.76,97,2166,2325,5270,518282,518282,800,125826,0,93019.4000,17600.3962
6078,5283,1998-09-09,170832,48,3559.00,C,5283,15,POPLATEK MESICNE,1997-09-18,6383,OWNER,6383,Male,1970-01-07,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,5283,545821,545821,700,121425,0,65638.0000,15992.6000
6083,5305,1998-03-31,240528,48,5011.00,C,5305,47,POPLATEK MESICNE,1996-09-16,6408,OWNER,6408,Male,1956-06-29,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,5305,594031,594031,600,86335,0,28515.2500,12941.1538
6087,5313,1994-02-27,300660,60,5011.00,C,5313,40,POPLATEK MESICNE,1993-04-29,6417,OWNER,6417,Male,1950-01-07,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.30,9317,6.49,7.07,97,6949,6872,5313,358264,358264,800,135175,0,36124.6250,10342.5758
6088,5317,1997-03-07,90180,36,2505.00,C,5317,28,POPLATEK MESICNE,1996-10-20,6422,OWNER,6422,Male,1960-09-23,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.90,8594,1.62,2.01,112,1580,1525,5317,73665,73665,200,51814,0,41598.0000,8520.3846
6095,5358,1997-01-24,68340,60,1139.00,C,5358,4,POPLATEK MESICNE,1995-05-18,6469,OWNER,6469,Male,1953-03-16,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.40,9753,4.64,5.05,109,5244,5892,5358,538524,538524,500,71565,0,46686.3333,9042.9298
6097,5362,1997-08-21,202848,48,4226.00,C,5362,76,POPLATEK TYDNE,1996-09-06,6473,OWNER,6473,Female,1940-09-30,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.20,8369,4.73,5.88,107,3736,2807,5362,349109,349109,800,82958,0,27319.2857,8978.5676
6103,5385,1994-04-07,149340,60,2489.00,C,5385,44,POPLATEK TYDNE,1993-05-21,6499,OWNER,6499,Male,1963-02-01,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.00,8254,2.79,3.76,97,2166,2325,5385,173576,173576,500,53214,0,25860.6667,5778.8036
6104,5395,1997-09-05,158184,36,4394.00,C,5395,47,POPLATEK MESICNE,1996-04-26,6511,OWNER,6511,Male,1953-08-07,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,5395,405271,405271,400,103427,0,27719.2500,8228.6947
6109,5422,1996-06-03,368880,60,6148.00,C,5422,66,POPLATEK MESICNE,1994-10-22,6544,OWNER,6544,Male,1974-08-04,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.30,8512,3.51,4.12,102,2247,2103,5422,1106100,1106100,1100,151062,0,93906.1818,11574.1319
6111,5428,1993-09-24,174744,24,7281.00,B,5428,24,POPLATEK MESICNE,1993-04-14,6551,OWNER,6551,Female,1948-08-12,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.00,8991,1.39,2.01,128,5198,5273,5428,213997,213997,1000,105628,0,26301.1429,11557.9688
6112,5442,1994-06-17,174744,24,7281.00,B,5442,34,POPLATEK MESICNE,1993-03-22,6567,OWNER,6567,Female,1978-11-21,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,5442,438628,438628,-1369,96659,5,6066.7143,7375.6780
6113,5445,1997-10-01,78696,36,2186.00,C,5445,72,POPLATEK MESICNE,1997-02-19,6571,OWNER,6571,Female,1971-03-24,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,5445,104611,104611,1000,56766,0,39188.7778,4217.7805
6118,5477,1997-10-04,349392,48,7279.00,C,5477,57,POPLATEK MESICNE,1995-12-17,6610,OWNER,6610,Male,1954-06-03,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.00,8720,3.73,4.50,116,3729,3651,5477,947772,947772,900,142575,0,85349.0909,12631.1310
6120,5481,1994-09-11,209184,48,4358.00,A,5481,52,POPLATEK MESICNE,1993-08-16,6616,OWNER,6616,Male,1953-06-18,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,5481,513027,513027,1000,110584,0,33578.4286,14438.2647
6130,5541,1996-07-18,32640,48,680.00,C,5541,43,POPLATEK MESICNE,1995-03-24,6691,OWNER,6691,Male,1942-10-15,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.30,9425,1.72,2.50,125,4085,3891,5541,157744,157744,300,43206,0,15421.2000,2772.8131
6136,5572,1998-04-19,140880,60,2348.00,C,5572,15,POPLATEK MESICNE,1997-08-11,6729,OWNER,6729,Male,1957-12-27,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,5572,239414,239414,800,122248,0,16172.6667,10815.5581
6137,5574,1996-04-10,44628,12,3719.00,A,5574,13,POPLATEK TYDNE,1994-07-14,6731,OWNER,6731,Male,1943-11-26,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.30,8598,2.77,3.26,123,1597,1875,5574,1079601,1079601,900,112690,0,52305.8571,14238.0890
6142,5591,1997-01-21,221880,60,3698.00,C,5591,9,POPLATEK MESICNE,1996-03-16,6749,OWNER,6749,Female,1943-09-29,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.30,8899,3.39,3.97,149,2987,2487,5591,247751,247751,1000,74217,0,40643.1111,6430.8451
6144,5593,1996-08-09,44376,12,3698.00,A,5593,15,POPLATEK MESICNE,1996-02-27,6753,OWNER,6753,Male,1962-05-23,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,5593,333102,333102,800,124090,0,73213.5455,15332.4103
6147,5602,1997-12-28,177504,48,3698.00,C,5602,19,POPLATEK PO OBRATU,1996-07-10,6764,OWNER,6764,Male,1944-04-12,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,5602,425450,425450,14855,139525,0,18060.7500,9661.8256
6150,5622,1994-11-02,83016,12,6918.00,A,5622,70,POPLATEK MESICNE,1993-02-08,6789,OWNER,6789,Male,1979-03-26,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,5622,1348332,1348332,700,136437,0,76029.8750,13414.6071
6151,5628,1995-04-25,225420,60,3757.00,C,5628,61,POPLATEK MESICNE,1994-06-17,6798,OWNER,6798,Female,1948-08-03,61,Trebic,south Moravia,117897,139,28,5,1,6,53.80,8814,4.76,5.74,107,2112,2059,5628,155237,155237,200,53272,0,34778.8000,5452.3922
6153,5632,1995-07-25,285600,60,4760.00,C,5632,5,POPLATEK TYDNE,1994-11-15,6803,OWNER,6803,Female,1980-12-07,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,5632,269185,269185,1100,126077,0,36436.1667,10411.7347
6157,5650,1995-07-10,98592,24,4108.00,A,5650,10,POPLATEK PO OBRATU,1995-01-08,6829,OWNER,6829,Female,1963-12-24,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.70,10124,0.56,0.54,141,3810,4316,5650,162432,162432,900,78714,0,68321.1429,10807.3846
6168,5698,1998-11-21,99216,36,2756.00,C,5698,1,POPLATEK MESICNE,1997-09-04,6892,OWNER,6892,Female,1951-03-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,5698,560690,560690,300,124072,0,41307.8333,12681.0698
6169,5700,1995-03-16,103680,60,1728.00,D,5700,42,POPLATEK MESICNE,1993-07-20,6895,OWNER,6895,Male,1971-06-24,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.10,8388,2.41,2.94,87,1658,1668,5700,227468,227468,500,46520,0,29672.8333,3896.4495
6173,5724,1997-01-08,232560,48,4845.00,C,5724,14,POPLATEK PO OBRATU,1995-04-19,6922,OWNER,6922,Female,1939-04-27,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.80,10045,1.42,1.71,135,6604,6295,5724,658007,658007,200,79287,0,41510.2000,7217.3864
6175,5735,1996-02-21,290700,60,4845.00,D,5735,52,POPLATEK MESICNE,1995-01-25,6936,OWNER,6936,Female,1959-02-27,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,5735,719517,719517,-2825,129626,5,231.6667,14274.6300
6178,5742,1995-12-16,232560,48,4845.00,C,5742,74,POPLATEK PO OBRATU,1995-07-05,6946,OWNER,6946,Female,1970-01-29,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,5742,197023,197023,600,102666,0,52743.0000,13066.7407
6185,5774,1995-11-28,31176,24,1299.00,A,5774,1,POPLATEK MESICNE,1995-06-08,6987,OWNER,6987,Male,1968-01-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,5774,129139,129139,700,65770,0,47527.8571,9027.3913
6190,5794,1996-05-06,123600,60,2060.00,C,5794,70,POPLATEK MESICNE,1995-07-14,7010,OWNER,7010,Male,1967-06-30,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,5794,231226,231226,300,105256,0,15913.5000,9121.3878
6196,5837,1997-09-14,177804,36,4939.00,C,5837,5,POPLATEK MESICNE,1996-07-18,7065,OWNER,7065,Female,1971-07-07,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,5837,635201,635201,800,140728,0,55275.5000,13451.7363
6202,5891,1994-04-18,65184,12,5432.00,A,5891,54,POPLATEK MESICNE,1993-01-25,7127,OWNER,7127,Male,1957-09-29,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,5891,524878,524878,900,102410,0,54089.4000,11972.7317
6207,5912,1998-06-23,184620,60,3077.00,C,5912,45,POPLATEK MESICNE,1996-10-25,7150,OWNER,7150,Female,1963-09-16,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.50,8390,2.28,2.89,132,2080,2122,5912,424320,424320,1100,65518,0,36630.5000,7164.7965
6210,5927,1994-06-06,87216,48,1817.00,B,5927,15,POPLATEK MESICNE,1993-11-26,7166,OWNER,7166,Male,1964-05-13,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,5927,77530,77530,200,41410,0,25607.5000,4041.4545
6215,5944,1998-06-18,78720,48,1640.00,C,5944,27,POPLATEK MESICNE,1997-06-06,7186,OWNER,7186,Female,1944-06-01,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.80,8561,0.65,1.29,110,1029,1127,5944,313917,313917,1000,66220,0,49269.1429,7910.0986
6216,5952,1994-09-30,141240,24,5885.00,A,5952,50,POPLATEK MESICNE,1993-09-07,7195,OWNER,7195,Male,1962-09-11,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,5952,499450,499450,1000,107784,0,42646.0000,9343.4314
6223,5991,1994-11-03,61056,48,1272.00,A,5991,1,POPLATEK MESICNE,1993-11-21,7241,OWNER,7241,Female,1957-09-06,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,5991,197446,197446,900,55816,0,29361.2857,5646.3906
6227,6030,1995-03-04,28248,24,1177.00,A,6030,47,POPLATEK MESICNE,1993-08-24,7286,OWNER,7286,Female,1970-02-10,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,6030,398116,398116,400,69893,0,41469.6250,8111.7660
6228,6034,1993-12-01,464520,60,7742.00,B,6034,6,POPLATEK TYDNE,1993-03-19,7291,OWNER,7291,Female,1940-12-02,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.50,8546,2.95,4.02,126,2640,3120,6034,497104,497104,200,125943,0,66038.8333,13335.8235
6229,6040,1994-10-02,11736,24,489.00,A,6040,1,POPLATEK MESICNE,1993-04-22,7299,OWNER,7299,Male,1938-09-16,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6040,414677,414677,1100,70827,0,35437.2000,6032.8872
6232,6051,1994-07-08,276660,36,7685.00,B,6051,56,POPLATEK MESICNE,1993-08-28,7311,OWNER,7311,Male,1949-05-18,56,Breclav,south Moravia,124605,11,42,14,1,8,46.00,8772,4.69,4.98,126,2854,3158,6051,111372,111372,500,32720,0,20153.1250,3499.3448
6234,6061,1998-05-28,5148,12,429.00,C,6061,1,POPLATEK MESICNE,1997-03-08,7324,OWNER,7324,Female,1963-03-18,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6061,324800,324800,1000,66177,0,41816.0000,7503.8000
6235,6062,1998-04-19,321360,60,5356.00,C,6062,24,POPLATEK MESICNE,1996-08-28,7325,OWNER,7325,Male,1975-01-24,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.00,8991,1.39,2.01,128,5198,5273,6062,820041,820041,700,116394,0,54586.1250,11344.0214
6237,6075,1998-01-06,407952,48,8499.00,D,6075,19,POPLATEK MESICNE,1996-09-15,7339,OWNER,7339,Female,1974-02-28,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,6075,140084,140084,-1450,29697,1,13644.2000,3453.9615
6239,6083,1997-09-28,360864,48,7518.00,D,6083,6,POPLATEK TYDNE,1996-09-19,7348,OWNER,7348,Female,1977-10-26,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.50,8546,2.95,4.02,126,2640,3120,6083,620550,620550,500,135384,0,50058.5455,14112.9767
6242,6097,1997-10-22,26208,36,728.00,C,6097,29,POPLATEK MESICNE,1997-06-15,7366,OWNER,7366,Female,1973-04-12,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.60,8843,2.82,3.60,113,818,888,6097,45748,45748,1000,43948,0,39176.6667,4487.3333
6244,6118,1995-01-08,270648,36,7518.00,B,6118,1,POPLATEK TYDNE,1994-03-07,7390,OWNER,7390,Male,1937-11-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6118,492011,492011,200,134501,0,83172.8889,12958.6250
6249,6138,1997-07-30,67608,24,2817.00,C,6138,54,POPLATEK MESICNE,1997-01-22,7411,OWNER,7411,Female,1963-01-25,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,6138,115290,115290,200,54658,0,27706.7143,9277.1304
6253,6148,1994-11-04,59760,24,2490.00,A,6148,74,POPLATEK MESICNE,1993-12-27,7422,OWNER,7422,Male,1958-11-26,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,6148,244538,244538,300,69643,0,41781.8333,8295.2407
6254,6157,1997-12-28,247920,48,5165.00,C,6157,34,POPLATEK MESICNE,1996-11-11,7434,OWNER,7434,Female,1942-04-04,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,6157,471110,471110,1000,110892,0,52909.0000,11110.3855
6255,6158,1997-02-08,247920,48,5165.00,D,6158,67,POPLATEK MESICNE,1996-05-13,7435,OWNER,7435,Female,1957-04-16,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.10,8110,5.77,6.55,109,3244,3079,6158,35092,35092,200,31596,0,24090.0000,3079.4667
6272,6226,1994-12-20,398640,60,6644.00,C,6226,74,POPLATEK TYDNE,1993-07-26,7521,OWNER,7521,Female,1960-02-09,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,6226,741438,741438,400,121690,0,78880.4286,16552.9884
